94,00:18.8,2465 ,0,0.000261344 ,0.00274810 
95,00:18.9,2470 ,0,0.000263202 ,0.00275837 
96,00:19.0,2475 ,0,0.000265073 ,0.00276868 
97,00:19.1,2480 ,0,0.000266964 ,0.00277901 
98,00:19.2,2485 ,0,0.000268861 ,0.00278939 
99,00:19.3,2490 ,0,0.000270780 ,0.00279984 
100,00:19.4,2495 ,0,0.000272728 ,0.00281034 
101,00:19.5,2500 ,0,0.000274674 ,0.00282089 
102,00:19.6,2505 ,0,0.000276705 ,0.00283159 
103,00:19.7,2510 ,0,0.000278718 ,0.00284233 
104,00:19.8,2515 ,0,0.000280703 ,0.00285297 
105,00:19.8,2520 ,0,0.000282688 ,0.00286364 
106,00:19.9,2525 ,0,0.000284701 ,0.00287431 
107,00:20.0,2530 ,0,0.000286737 ,0.00288503 
108,00:20.2,2535 ,0,0.000288790 ,0.00289581 
109,00:20.3,2540 ,0,0.000290860 ,0.00290666 
110,00:20.4,2545 ,0,0.000292945 ,0.00291758 
111,00:20.5,2550 ,0,0.000295033 ,0.00292859 
112,00:20.6,2555 ,0,0.000297185 ,0.00293962 
113,00:20.7,2560 ,0,0.000299338 ,0.00295074 
114,00:20.8,2565 ,0,0.000301486 ,0.00296186 
115,00:20.9,2570 ,0,0.000303661 ,0.00297298 
116,00:21.0,2575 ,0,0.000305847 ,0.00298418 
117,00:21.1,2580 ,0,0.000308061 ,0.00299542 
118,00:21.2,2585 ,0,0.000310295 ,0.00300671 
119,00:21.3,2590 ,0,0.000312541 ,0.00301811 
120,00:21.4,2595 ,0,0.000314815 ,0.00302957 
121,00:21.5,2600 ,0,0.000317147 ,0.00304112 
122,00:21.5,2605 ,0,0.000319437 ,0.00305269 
123,00:21.6,2610 ,0,0.000321815 ,0.00306435 
124,00:21.7,2615 ,0,0.000324195 ,0.00307611 
125,00:21.8,2620 ,0,0.000326580 ,0.00308787 
126,00:21.9,2625 ,0,0.000328975 ,0.00309968 
127,00:22.0,2630 ,0,0.000331398 ,0.00311155 
128,00:22.0,2635 ,0,0.000333863 ,0.00312345 
129,00:22.1,2640 ,0,0.000336288 ,0.00313538 
130,00:22.2,2645 ,0,0.000338791 ,0.00314741 
131,00:22.3,2650 ,0,0.000341325 ,0.00315955 
132,00:22.5,2655 ,0,0.000343888 ,0.00317172 
133,00:22.6,2660 ,0,0.000346421 ,0.00318397 
134,00:22.7,2665 ,0,0.000349039 ,0.00319632 
135,00:22.8,2670 ,0,0.000351647 ,0.00320869 
136,00:22.9,2675 ,0,0.000354285 ,0.00322116 
137,00:23.2,2680 ,0,0.000357023 ,0.00323387 
138,00:23.4,2685 ,0,0.000359868 ,0.00324685 
139,00:23.5,2690 ,0,0.000362577 ,0.00325958 
140,00:23.8,2695 ,0,0.000365347 ,0.00327233 
141,00:24.1,2700 ,0,0.000368050 ,0.00328487 
142,00:24.2,2705 ,0,0.000370776 ,0.00329749 
143,00:24.5,2710 ,0,0.000373531 ,0.00331016 
144,00:24.6,2715 ,0,0.000376318 ,0.00332293 
145,00:24.7,2720 ,0,0.000379141 ,0.00333580 
146,00:24.8,2725 ,0,0.000381951 ,0.00334870 
147,00:25.0,2730 ,0,0.000384794 ,0.00336159 
148,00:25.1,2735 ,0,0.000387674 ,0.00337462 
149,00:25.2,2740 ,0,0.000390616 ,0.00338776 
150,00:25.3,2745 ,0,0.000393582 ,0.00340102 
151,00:25.4,2750 ,0,0.000396532 ,0.00341428 
152,00:25.5,2755 ,0,0.000399526 ,0.00342765 
153,00:25.6,2760 ,0,0.000402592 ,0.00344107 
154,00:25.6,2765 ,0,0.000405648 ,0.00345455 
155,00:25.8,2770 ,0,0.000408750 ,0.00346814 
156,00:26.0,2775 ,0,0.000411889 ,0.00348177 
157,00:26.1,2780 ,0,0.000415069 ,0.00349550 
158,00:26.3,2785 ,0,0.000418257 ,0.00350932 
159,00:26.4,2790 ,0,0.000421468 ,0.00352318 
160,00:26.5,2795 ,0,0.000424709 ,0.00353714 
161,00:26.5,2800 ,0,0.000427999 ,0.00355116 
162,00:26.6,2805 ,0,0.000431294 ,0.00356523 
163,00:26.8,2810 ,0,0.000434633 ,0.00357939 
164,00:26.9,2815 ,0,0.000438001 ,0.00359361 
165,00:27.0,2820 ,0,0.000441404 ,0.00360787 
166,00:27.1,2825 ,0,0.000444791 ,0.00362217 
167,00:27.2,2830 ,0,0.000448172 ,0.00363647 
168,00:27.3,2835 ,0,0.000451657 ,0.00365087 
169,00:27.4,2840 ,0,0.000455145 ,0.00366535 
170,00:27.5,2845 ,0,0.000458655 ,0.00367993 
171,00:27.7,2850 ,0,0.000462249 ,0.00369462 
172,00:27.8,2855 ,0,0.000465871 ,0.00370944 
173,00:27.9,2860 ,0,0.000469528 ,0.00372435 
174,00:28.0,2865 ,0,0.000473250 ,0.00373935 
175,00:28.2,2870 ,0,0.000476987 ,0.00375447 
176,00:28.3,2875 ,0,0.000480766 ,0.00376972 
177,00:28.5,2880 ,0,0.000484569 ,0.00378502 
178,00:28.6,2885 ,0,0.000488466 ,0.00380040 
179,00:28.7,2890 ,0,0.000492335 ,0.00381588 
180,00:28.7,2895 ,0,0.000496281 ,0.00383140 
181,00:28.8,2900 ,0,0.000500260 ,0.00384707 
182,00:28.9,2905 ,0,0.000504247 ,0.00386279 
183,00:29.0,2910 ,0,0.000508317 ,0.00387857 
184,00:29.1,2915 ,0,0.000512410 ,0.00389451 
185,00:29.2,2920 ,0,0.000516581 ,0.00391055 
186,00:29.3,2925 ,0,0.000520777 ,0.00392674 
187,00:29.4,2930 ,0,0.000525062 ,0.00394305 
188,00:29.4,2935 ,0,0.000529335 ,0.00395944 
189,00:29.5,2940 ,0,0.000533691 ,0.00397592 
190,00:29.6,2945 ,0,0.000538080 ,0.00399249 
191,00:29.7,2950 ,0,0.000542526 ,0.00400917 
192,00:29.8,2955 ,0,0.000547010 ,0.00402597 
